0383
ANG_COM002
yyyy/MM/dd hh:mm:ss,Final Depth (mm),Final Flow (l/s),Final Velocity (m/s)
2022/03/02 21:20:00,81.92,79.57,2.76
2022/03/02 21:25:00,81.36,80.7,2.83
2022/03/02 21:30:00,80.85,79.19,2.8
2022/03/02 21:35:00,81.72,80.35,2.8
2022/03/02 21:40:00,81.68,80.09,2.79
2022/03/02 21:45:00,81.72,79.29,2.76
2022/03/02 21:50:00,81.38,79.48,2.78
2022/03/02 21:55:00,82,81.44,2.82
2022/03/02 22:00:00,80.58,78.57,2.79
2022/03/02 22:05:00,80.57,77.86,2.77
2022/03/02 22:10:00,80.53,76.88,2.73
2022/03/02 22:15:00,80.66,77.12,2.74
2022/03/02 22:20:00,80.53,78.57,2.79
2022/03/02 22:25:00,81.31,79.71,2.79
2022/03/02 22:30:00,81.01,78.7,2.77
2022/03/02 22:35:00,80.76,79.05,2.8
2022/03/02 22:40:00,80.63,77.68,2.76
2022/03/02 22:45:00,80.27,76.29,2.73
2022/03/02 22:50:00,79.83,75.97,2.74
2022/03/02 22:55:00,79.12,74.65,2.72
2022/03/02 23:00:00,79.5,75.72,2.74
2022/03/02 23:05:00,79.96,78.03,2.8
2022/03/02 23:10:00,79.65,76.31,2.76
2022/03/02 23:15:00,78.93,75.32,2.76
2022/03/02 23:20:00,78.66,75.4,2.78
2022/03/02 23:25:00,78.5,73.35,2.71
2022/03/02 23:30:00,77.87,71.76,2.68
2022/03/02 23:35:00,78.28,74.23,2.75
2022/03/02 23:40:00,76.76,72.09,2.75
2022/03/02 23:45:00,76.92,71.52,2.72
2022/03/02 23:50:00,76.3,71.78,2.76
2022/03/02 23:55:00,76.82,72.15,2.75
2022/03/03 00:00:00,75.78,70.29,2.73
2022/03/03 00:05:00,75.81,68.98,2.68
2022/03/03 00:10:00,76.63,71.13,2.72
2022/03/03 00:15:00,76.86,72.16,2.75
2022/03/03 00:20:00,75.53,69.36,2.71
2022/03/03 00:25:00,75.32,67.56,2.65
2022/03/03 00:30:00,75.1,68.46,2.7
2022/03/03 00:35:00,73.63,66.9,2.71
2022/03/03 00:40:00,73.58,65.6,2.66
2022/03/03 00:45:00,73.17,64.81,2.65
2022/03/03 00:50:00,72.87,65.36,2.69
2022/03/03 00:55:00,72.8,65.08,2.68
2022/03/03 01:00:00,72.78,64.11,2.65
2022/03/03 01:05:00,72.74,64.65,2.67
2022/03/03 01:10:00,72.5,65.17,2.71
2022/03/03 01:15:00,72.02,63.91,2.68
2022/03/03 01:20:00,72.11,64.29,2.69
2022/03/03 01:25:00,71.91,65.56,2.75
2022/03/03 01:30:00,71.01,63.84,2.73
2022/03/03 01:35:00,71.11,62.59,2.67
2022/03/03 01:40:00,69.89,60.74,2.66
2022/03/03 01:45:00,69.59,59.16,2.61
2022/03/03 01:50:00,70.31,61.34,2.66
2022/03/03 01:55:00,69.83,60.86,2.67
2022/03/03 02:00:00,69.29,59.06,2.62
2022/03/03 02:05:00,68.98,59.08,2.64
2022/03/03 02:10:00,69.03,59.79,2.67
2022/03/03 02:15:00,68.86,58.58,2.62
2022/03/03 02:20:00,70.45,61.41,2.66
2022/03/03 02:25:00,70.41,61.62,2.67
2022/03/03 02:30:00,70.16,60.21,2.62
2022/03/03 02:35:00,69.79,59.5,2.61
2022/03/03 02:40:00,69.45,58.74,2.6
2022/03/03 02:45:00,68.84,58.61,2.63
2022/03/03 02:50:00,68.71,57.84,2.6
2022/03/03 02:55:00,68.94,58.79,2.63
2022/03/03 03:00:00,68.51,57.93,2.61
2022/03/03 03:05:00,68.71,58.54,2.63
2022/03/03 03:10:00,68.81,59.46,2.67
2022/03/03 03:15:00,68.84,59.23,2.65
2022/03/03 03:20:00,68.53,58.37,2.63
2022/03/03 03:25:00,68.2,56.92,2.59
2022/03/03 03:30:00,67.99,55.72,2.54
2022/03/03 03:35:00,67.93,56.6,2.59
2022/03/03 03:40:00,67.62,57.03,2.62
2022/03/03 03:45:00,67.94,58.31,2.66
2022/03/03 03:50:00,68.03,58.09,2.65
2022/03/03 03:55:00,68.03,56.84,2.59
2022/03/03 04:00:00,68.27,56.76,2.57
2022/03/03 04:05:00,67.44,55.86,2.58
2022/03/03 04:10:00,67.41,54.84,2.53
2022/03/03 04:15:00,67.69,56.48,2.59
2022/03/03 04:20:00,67.4,56.43,2.61
2022/03/03 04:25:00,67.03,54.71,2.55
2022/03/03 04:30:00,67.6,56.61,2.61
2022/03/03 04:35:00,67.54,56.97,2.63
2022/03/03 04:40:00,68.66,58.18,2.62
2022/03/03 04:45:00,68.19,58.21,2.64
2022/03/03 04:50:00,67.87,56.21,2.57
2022/03/03 04:55:00,67.61,55.87,2.57
2022/03/03 05:00:00,67.68,56.81,2.61
2022/03/03 05:05:00,67.59,57.34,2.64
2022/03/03 05:10:00,67.7,57.26,2.63
2022/03/03 05:15:00,68.2,57.54,2.61
2022/03/03 05:20:00,68.2,56.74,2.58
2022/03/03 05:25:00,68.27,57.77,2.62
2022/03/03 05:30:00,68.22,58.38,2.65
2022/03/03 05:35:00,68.12,58.61,2.67
2022/03/03 05:40:00,70.06,60.32,2.63
2022/03/03 05:45:00,69.67,58.57,2.58
2022/03/03 05:50:00,69.16,57.31,2.55
2022/03/03 05:55:00,68.63,58.61,2.64
2022/03/03 06:00:00,68.54,58.37,2.63
2022/03/03 06:05:00,68.96,58.41,2.61
2022/03/03 06:10:00,68.26,58.33,2.65
2022/03/03 06:15:00,68.85,58.3,2.61
2022/03/03 06:20:00,68.85,59.21,2.65
2022/03/03 06:25:00,68.39,58.52,2.65
2022/03/03 06:30:00,68.19,56.95,2.59
2022/03/03 06:35:00,68.16,56.95,2.59
2022/03/03 06:40:00,68.26,58.68,2.66
2022/03/03 06:45:00,70.15,62.26,2.71
2022/03/03 06:50:00,69.85,61.6,2.7
2022/03/03 06:55:00,70.46,61.58,2.67
2022/03/03 07:00:00,69.96,62.22,2.72
2022/03/03 07:05:00,71.07,63.49,2.71
2022/03/03 07:10:00,70.65,63.94,2.76
2022/03/03 07:15:00,71.09,64.25,2.75
2022/03/03 07:20:00,70.61,63.18,2.73
2022/03/03 07:25:00,71.47,64.29,2.73
2022/03/03 07:30:00,72.68,67.79,2.8
2022/03/03 07:35:00,73.22,66.59,2.72
2022/03/03 07:40:00,73.68,65.45,2.65
2022/03/03 07:45:00,73.9,67.54,2.73
2022/03/03 07:50:00,74.08,67.5,2.71
2022/03/03 07:55:00,73.8,67.25,2.72
2022/03/03 08:00:00,73.29,66.14,2.7
2022/03/03 08:05:00,73.62,67.31,2.73
2022/03/03 08:10:00,73.6,67.39,2.74
2022/03/03 08:15:00,75.78,70.8,2.75
2022/03/03 08:20:00,74.5,69.92,2.79
2022/03/03 08:25:00,74.46,68.22,2.72
2022/03/03 08:30:00,74.75,68.54,2.72
2022/03/03 08:35:00,74.93,70.42,2.78
2022/03/03 08:40:00,75.95,71.16,2.76
2022/03/03 08:45:00,76.52,71.6,2.74
2022/03/03 08:50:00,77.34,72.84,2.75
2022/03/03 08:55:00,76.66,72.44,2.77
2022/03/03 09:00:00,76.8,73.06,2.79
2022/03/03 09:05:00,76.83,72.45,2.76
2022/03/03 09:10:00,76.76,72.53,2.77
2022/03/03 09:15:00,76.87,71.75,2.73
2022/03/03 09:20:00,76.62,71.84,2.75
2022/03/03 09:25:00,76,70.75,2.74
2022/03/03 09:30:00,75.45,69.67,2.73
2022/03/03 09:35:00,75.28,69.49,2.73
2022/03/03 09:40:00,75.12,68.89,2.71
2022/03/03 09:45:00,75.23,68.88,2.71
2022/03/03 09:50:00,74.83,69.51,2.75
2022/03/03 09:55:00,74.33,67.79,2.71
2022/03/03 10:00:00,75.96,70.3,2.72
2022/03/03 10:05:00,76.01,72.08,2.79
2022/03/03 10:10:00,76.72,72.17,2.76
2022/03/03 10:15:00,77,72.44,2.75
2022/03/03 10:20:00,79.95,77.86,2.8
2022/03/03 10:25:00,80.48,80.51,2.87
2022/03/03 10:30:00,83.39,86.59,2.93
2022/03/03 10:35:00,85.1,92.44,3.03
2022/03/03 10:40:00,88.11,97.94,3.05
2022/03/03 10:45:00,89.01,98.97,3.04
2022/03/03 10:50:00,90.51,101.5,3.04
2022/03/03 10:55:00,90.87,103,3.07
2022/03/03 11:00:00,91.44,105.2,3.11
2022/03/03 11:05:00,92.73,107.3,3.1
2022/03/03 11:10:00,93.59,108.9,3.11
2022/03/03 11:15:00,92.79,105.4,3.04
2022/03/03 11:20:00,91.85,102,2.99
2022/03/03 11:25:00,90.85,98.66,2.94
2022/03/03 11:30:00,89.86,96.8,2.93
2022/03/03 11:35:00,88.49,93.99,2.91
2022/03/03 11:40:00,87.59,92.34,2.9
2022/03/03 11:45:00,86.9,89.67,2.85
2022/03/03 11:50:00,86.04,88.51,2.86
2022/03/03 11:55:00,85.16,85.99,2.82
2022/03/03 12:00:00,84.82,84.95,2.8
2022/03/03 12:05:00,84.03,85.59,2.86
2022/03/03 12:10:00,83.21,83.13,2.82
2022/03/03 12:15:00,82.14,80.3,2.77
2022/03/03 12:20:00,79.87,75.83,2.73
2022/03/03 12:25:00,79.63,74.43,2.69
2022/03/03 12:30:00,78.9,75.01,2.75
2022/03/03 12:35:00,79.4,77.01,2.8
2022/03/03 12:40:00,78.46,74.88,2.77
2022/03/03 12:45:00,79.01,75.51,2.76
2022/03/03 12:50:00,77.88,75.01,2.8
2022/03/03 12:55:00,78.54,76.13,2.81
2022/03/03 13:00:00,78.37,75.19,2.78
2022/03/03 13:05:00,79.12,75.65,2.76
2022/03/03 13:10:00,79.48,76.85,2.79
2022/03/03 13:15:00,77.85,73.48,2.75
2022/03/03 13:20:00,77.76,72.6,2.72
2022/03/03 13:25:00,77.83,73.42,2.75
2022/03/03 13:30:00,78.14,74.65,2.78
2022/03/03 13:35:00,77.86,75.21,2.81
2022/03/03 13:40:00,77.75,74.11,2.78
2022/03/03 13:45:00,77.29,73.38,2.77
2022/03/03 13:50:00,77.03,72.34,2.75
2022/03/03 13:55:00,75.7,70.04,2.73
2022/03/03 14:00:00,75.04,69.07,2.73
2022/03/03 14:05:00,75.76,70.81,2.75
2022/03/03 14:10:00,75.2,69.02,2.71
2022/03/03 14:15:00,75.83,70.32,2.73
2022/03/03 14:20:00,76.71,72.7,2.78
2022/03/03 14:25:00,76.2,72.03,2.78
2022/03/03 14:30:00,74.86,68.59,2.72
2022/03/03 14:35:00,75.41,68.51,2.68
2022/03/03 14:40:00,75.34,69.72,2.73
2022/03/03 14:45:00,75.36,69.32,2.72
2022/03/03 14:50:00,75.35,68.76,2.7
2022/03/03 14:55:00,76.78,70.83,2.7
2022/03/03 15:00:00,76.9,72.95,2.78
2022/03/03 15:05:00,75.92,71.19,2.76
2022/03/03 15:10:00,75.64,69.75,2.72
2022/03/03 15:15:00,75.25,68.98,2.71
2022/03/03 15:20:00,75.71,70.73,2.75
2022/03/03 15:25:00,76.26,71.29,2.75
2022/03/03 15:30:00,74.76,68.87,2.73
2022/03/03 15:35:00,73.9,66.71,2.69
2022/03/03 15:40:00,74.58,67.74,2.7
2022/03/03 15:45:00,74.75,69.49,2.76
2022/03/03 15:50:00,75.14,69.98,2.76
2022/03/03 15:55:00,75.37,70.84,2.78
2022/03/03 16:00:00,75.74,70.35,2.74
2022/03/03 16:05:00,75.78,69.96,2.72
2022/03/03 16:10:00,75.73,70.55,2.75
2022/03/03 16:15:00,75.02,69.32,2.74
2022/03/03 16:20:00,74.46,68.43,2.73
2022/03/03 16:25:00,76.07,71.38,2.76
2022/03/03 16:30:00,74.73,69.57,2.76
2022/03/03 16:35:00,74.02,67.15,2.7
2022/03/03 16:40:00,74.32,67.57,2.7
2022/03/03 16:45:00,74.74,69.03,2.74
2022/03/03 16:50:00,75.81,69.89,2.72
2022/03/03 16:55:00,75.78,70.1,2.73
2022/03/03 17:00:00,74.67,69.42,2.76
2022/03/03 17:05:00,74.08,67.31,2.71
2022/03/03 17:10:00,73.92,67.14,2.71
2022/03/03 17:15:00,74,67.02,2.7
2022/03/03 17:20:00,73.58,67.51,2.74
2022/03/03 17:25:00,73.68,68.65,2.78
2022/03/03 17:30:00,74.72,68.71,2.73
2022/03/03 17:35:00,74.92,69.68,2.76
2022/03/03 17:40:00,74.32,68.27,2.73
2022/03/03 17:45:00,74.92,69.33,2.74
2022/03/03 17:50:00,74.54,69.08,2.75
2022/03/03 17:55:00,74.54,67.87,2.7
2022/03/03 18:00:00,74.4,68.05,2.72
2022/03/03 18:05:00,74.52,68.34,2.72
2022/03/03 18:10:00,75.53,69.71,2.72
2022/03/03 18:15:00,75.73,70.25,2.73
2022/03/03 18:20:00,75.98,71.35,2.76
2022/03/03 18:25:00,75.56,70.9,2.77
2022/03/03 18:30:00,77.17,73.16,2.77
2022/03/03 18:35:00,78.82,77.06,2.83
2022/03/03 18:40:00,79.1,76.72,2.8
2022/03/03 18:45:00,78.82,74.31,2.73
2022/03/03 18:50:00,79.07,74.03,2.7
2022/03/03 18:55:00,77.65,73.42,2.75
2022/03/03 19:00:00,76.82,72.07,2.75
2022/03/03 19:05:00,75.94,69.66,2.7
2022/03/03 19:10:00,75.65,69.46,2.71
2022/03/03 19:15:00,75.55,69.36,2.71
2022/03/03 19:20:00,75.47,68.36,2.67
2022/03/03 19:25:00,74.49,67.36,2.69
2022/03/03 19:30:00,75.67,70.46,2.75
2022/03/03 19:35:00,74.58,69.52,2.77
2022/03/03 19:40:00,76.32,70.67,2.72
2022/03/03 19:45:00,76.48,71.99,2.76
2022/03/03 19:50:00,75.5,71.23,2.79
2022/03/03 19:55:00,75.39,70.4,2.76
2022/03/03 20:00:00,75.17,70.49,2.77
2022/03/03 20:05:00,76.36,71.63,2.75
2022/03/03 20:10:00,77.23,74.36,2.81
2022/03/03 20:15:00,77.48,74.41,2.8
2022/03/03 20:20:00,76.82,72.15,2.75
2022/03/03 20:25:00,77.8,73.1,2.74
2022/03/03 20:30:00,77.64,73.2,2.75
2022/03/03 20:35:00,77.67,73.74,2.77
2022/03/03 20:40:00,76.37,72.15,2.77
2022/03/03 20:45:00,75.87,69.87,2.71
2022/03/03 20:50:00,76.24,71.09,2.74
2022/03/03 20:55:00,76.13,72.12,2.79
2022/03/03 21:00:00,75.64,70.49,2.75
2022/03/03 21:05:00,76.14,72.24,2.79
2022/03/03 21:10:00,76.47,71.91,2.76
2022/03/03 21:15:00,76.6,72.22,2.76
2022/03/03 21:20:00,76.38,71.17,2.74
2022/03/03 21:25:00,76.54,70.23,2.69
2022/03/03 21:30:00,76.44,70.75,2.72
2022/03/03 21:35:00,75.63,70.36,2.74
2022/03/03 21:40:00,76.28,70.48,2.71
2022/03/03 21:45:00,75.91,70.66,2.74
2022/03/03 21:50:00,76.19,70.98,2.74
2022/03/03 21:55:00,76.21,71.96,2.78
2022/03/03 22:00:00,75.15,69.14,2.72
2022/03/03 22:05:00,74.68,68.17,2.71
2022/03/03 22:10:00,73.76,66.66,2.7
2022/03/03 22:15:00,73.57,65.95,2.68
2022/03/03 22:20:00,73.13,65.97,2.7
2022/03/03 22:25:00,73.02,65.87,2.71
2022/03/03 22:30:00,73.24,66.82,2.73
2022/03/03 22:35:00,73.78,67.73,2.74
2022/03/03 22:40:00,73.8,67.6,2.73
2022/03/03 22:45:00,72.57,65.49,2.71
2022/03/03 22:50:00,72.81,65.86,2.72
2022/03/03 22:55:00,70.59,62.45,2.7
2022/03/03 23:00:00,70.25,60.24,2.62
2022/03/03 23:05:00,70.32,60.74,2.64
2022/03/03 23:10:00,71.1,63.2,2.7
2022/03/03 23:15:00,71.01,64.06,2.74
2022/03/03 23:20:00,70.52,62.5,2.7
2022/03/03 23:25:00,72.27,65.51,2.73
2022/03/03 23:30:00,72.64,65.98,2.73
2022/03/03 23:35:00,74.15,68.61,2.76
2022/03/03 23:40:00,76.91,72.53,2.76
2022/03/03 23:45:00,78.27,76.05,2.82
2022/03/03 23:50:00,79.74,78.16,2.82
2022/03/03 23:55:00,80.48,80.51,2.87
2022/03/04 00:00:00,81.68,81.96,2.85
2022/03/04 00:05:00,81.77,82.12,2.86
2022/03/04 00:10:00,81.91,81.35,2.82
2022/03/04 00:15:00,82.5,81.8,2.81
2022/03/04 00:20:00,82.84,82.12,2.8
2022/03/04 00:25:00,82.14,81.72,2.82
2022/03/04 00:30:00,81.83,80.07,2.78
2022/03/04 00:35:00,81.55,79.22,2.77
2022/03/04 00:40:00,81.01,78.04,2.75
2022/03/04 00:45:00,80.98,79.51,2.8
2022/03/04 00:50:00,78.84,76.56,2.81
2022/03/04 00:55:00,77.66,73.21,2.75
2022/03/04 01:00:00,76.16,71,2.74
2022/03/04 01:05:00,73.36,66.2,2.7
2022/03/04 01:10:00,74.47,67.67,2.7
2022/03/04 01:15:00,74.34,68.46,2.74
2022/03/04 01:20:00,73.94,67.96,2.74
2022/03/04 01:25:00,73.28,65.71,2.69
2022/03/04 01:30:00,72.37,64.45,2.68
2022/03/04 01:35:00,71.85,63.28,2.66
2022/03/04 01:40:00,71.21,62.64,2.67
2022/03/04 01:45:00,69.96,60.71,2.66
2022/03/04 01:50:00,69.2,59,2.62
2022/03/04 01:55:00,68.77,58.84,2.64
2022/03/04 02:00:00,68.57,57.73,2.6
2022/03/04 02:05:00,69.21,59.33,2.64
2022/03/04 02:10:00,68.68,59,2.65
2022/03/04 02:15:00,68.32,57.36,2.6
2022/03/04 02:20:00,68.77,57.23,2.57
2022/03/04 02:25:00,68.58,57.72,2.6
2022/03/04 02:30:00,68.28,58.09,2.63
2022/03/04 02:35:00,68.46,57.36,2.59
2022/03/04 02:40:00,68.11,56.39,2.57
2022/03/04 02:45:00,68.18,56.22,2.55
2022/03/04 02:50:00,68.26,55.86,2.53
2022/03/04 02:55:00,68.1,55.92,2.55
2022/03/04 03:00:00,67.61,54.47,2.51
2022/03/04 03:05:00,67.28,55.1,2.55
2022/03/04 03:10:00,67.46,55.03,2.54
2022/03/04 03:15:00,67.61,55.76,2.57
2022/03/04 03:20:00,67.7,55.45,2.55
2022/03/04 03:25:00,67.9,54.29,2.48
2022/03/04 03:30:00,68.03,55.9,2.55
2022/03/04 03:35:00,67.85,56.95,2.61
2022/03/04 03:40:00,67.8,56.63,2.59
2022/03/04 03:45:00,67.37,55.28,2.56
2022/03/04 03:50:00,67.35,53.88,2.49
2022/03/04 03:55:00,67.07,54.91,2.56
2022/03/04 04:00:00,67.69,56.66,2.6
2022/03/04 04:05:00,67.62,55.98,2.58
2022/03/04 04:10:00,66.97,54.03,2.52
2022/03/04 04:15:00,66.99,53.03,2.47
2022/03/04 04:20:00,67.16,53.76,2.5
2022/03/04 04:25:00,67.08,53.37,2.48
2022/03/04 04:30:00,67.27,54.71,2.54
2022/03/04 04:35:00,67.3,55.23,2.56
2022/03/04 04:40:00,67.72,55.64,2.55
2022/03/04 04:45:00,67.49,54.35,2.51
2022/03/04 04:50:00,67.6,54.14,2.49
2022/03/04 04:55:00,67.84,54.08,2.48
2022/03/04 05:00:00,67.86,54.71,2.5
2022/03/04 05:05:00,68.02,55.8,2.54
2022/03/04 05:10:00,68.68,57.01,2.56
2022/03/04 05:15:00,68.48,56.56,2.55
2022/03/04 05:20:00,68.36,55.72,2.52
2022/03/04 05:25:00,68.16,55.66,2.53
2022/03/04 05:30:00,68.14,55.42,2.52
2022/03/04 05:35:00,68.19,55.43,2.52
2022/03/04 05:40:00,68.31,54.92,2.49
2022/03/04 05:45:00,68.44,56.26,2.54
2022/03/04 05:50:00,68.66,56.99,2.56
2022/03/04 05:55:00,68.51,55.79,2.52
2022/03/04 06:00:00,68.3,55.19,2.5
2022/03/04 06:05:00,68.73,55.62,2.5
2022/03/04 06:10:00,68.21,55.99,2.54
2022/03/04 06:15:00,68.21,56.92,2.58
2022/03/04 06:20:00,68.23,56.86,2.58
2022/03/04 06:25:00,68.2,56.84,2.58
2022/03/04 06:30:00,68.31,56.46,2.56
2022/03/04 06:35:00,68.03,56.09,2.56
2022/03/04 06:40:00,67.84,55.65,2.55
2022/03/04 06:45:00,68.18,56.53,2.57
2022/03/04 06:50:00,68.51,58.18,2.62
2022/03/04 06:55:00,68.25,58.4,2.65
2022/03/04 07:00:00,68.54,57.55,2.6
2022/03/04 07:05:00,68.46,57.09,2.58
2022/03/04 07:10:00,68.19,56.9,2.59
2022/03/04 07:15:00,68.84,58.5,2.62
2022/03/04 07:20:00,69.19,59.4,2.64
2022/03/04 07:25:00,69.51,59.72,2.64
2022/03/04 07:30:00,69.53,58.78,2.6
2022/03/04 07:35:00,70.29,60.84,2.64
2022/03/04 07:40:00,70.36,61.02,2.65
2022/03/04 07:45:00,70.3,60.42,2.63
2022/03/04 07:50:00,70.7,62.31,2.68
2022/03/04 07:55:00,70.78,62.19,2.67
2022/03/04 08:00:00,71.59,63.51,2.69
2022/03/04 08:05:00,72.08,62.99,2.64
2022/03/04 08:10:00,71.59,62.71,2.65
2022/03/04 08:15:00,72.27,63.37,2.64
2022/03/04 08:20:00,73.19,65.29,2.67
2022/03/04 08:25:00,72.58,64.87,2.69
2022/03/04 08:30:00,72.64,65,2.69
2022/03/04 08:35:00,72.36,65.01,2.71
2022/03/04 08:40:00,71.94,63.9,2.68
2022/03/04 08:45:00,72.09,63.42,2.65
2022/03/04 08:50:00,72.15,64.28,2.69
2022/03/04 08:55:00,72.28,64.39,2.69
2022/03/04 09:00:00,72.08,64.78,2.71
2022/03/04 09:05:00,71.85,63.5,2.67
2022/03/04 09:10:00,71.81,63.5,2.67
2022/03/04 09:15:00,72.24,63.66,2.66
2022/03/04 09:20:00,72.21,64.42,2.69
2022/03/04 09:25:00,72.43,64.15,2.67
2022/03/04 09:30:00,72.41,64.5,2.68
2022/03/04 09:35:00,73.27,64.8,2.65
2022/03/04 09:40:00,73.01,64.88,2.67
2022/03/04 09:45:00,73.26,65.8,2.69
2022/03/04 09:50:00,73.9,68.31,2.76
2022/03/04 09:55:00,73.88,67.73,2.73
2022/03/04 10:00:00,73.97,67.59,2.72
2022/03/04 10:05:00,74.45,67.97,2.71
2022/03/04 10:10:00,74.53,68.47,2.73
2022/03/04 10:15:00,74.68,68.85,2.74
2022/03/04 10:20:00,75.71,69.98,2.73
2022/03/04 10:25:00,76.3,71.41,2.75
2022/03/04 10:30:00,74.49,68.36,2.73
2022/03/04 10:35:00,75.34,67.96,2.67
2022/03/04 10:40:00,74.51,67.88,2.71
2022/03/04 10:45:00,74.83,68.09,2.7
2022/03/04 10:50:00,74.28,67.28,2.7
2022/03/04 10:55:00,74.53,67.31,2.68
2022/03/04 11:00:00,74.66,69.21,2.75
2022/03/04 11:05:00,73.39,66.68,2.72
2022/03/04 11:10:00,72.83,64.4,2.66
2022/03/04 11:15:00,72.28,64.07,2.67
2022/03/04 11:20:00,71.66,62.47,2.64
2022/03/04 11:25:00,71.59,63.23,2.67
2022/03/04 11:30:00,71.96,65.15,2.73
2022/03/04 11:35:00,72.15,64.28,2.69
2022/03/04 11:40:00,72.46,64.4,2.68
2022/03/04 11:45:00,72.34,64.53,2.69
2022/03/04 11:50:00,72.03,64.1,2.69
2022/03/04 11:55:00,71.48,63.4,2.69
2022/03/04 12:00:00,71.51,62.67,2.65
2022/03/04 12:05:00,71.43,63.05,2.68
2022/03/04 12:10:00,71.52,62.87,2.66
2022/03/04 12:15:00,71.47,62.8,2.66
2022/03/04 12:20:00,71.72,63.01,2.66
2022/03/04 12:25:00,71.44,62.45,2.65
2022/03/04 12:30:00,71.47,62.89,2.67
2022/03/04 12:35:00,72.01,64.03,2.68
2022/03/04 12:40:00,71.93,62.66,2.63
2022/03/04 12:45:00,71.68,61.77,2.61
2022/03/04 12:50:00,71.84,63.37,2.67
2022/03/04 12:55:00,71.62,62.08,2.62
2022/03/04 13:00:00,71.09,60.69,2.59
2022/03/04 13:05:00,70.91,61.85,2.65
2022/03/04 13:10:00,70.45,61.8,2.68
2022/03/04 13:15:00,72.06,63.35,2.65
2022/03/04 13:20:00,72.15,64.56,2.7
2022/03/04 13:25:00,71.96,63.24,2.65
2022/03/04 13:30:00,71.49,62.27,2.64
2022/03/04 13:35:00,71.58,63.23,2.67
2022/03/04 13:40:00,71.5,62.56,2.65
2022/03/04 13:45:00,71.49,62.52,2.65
2022/03/04 13:50:00,71.66,62.29,2.63
2022/03/04 13:55:00,71.32,62.15,2.64
2022/03/04 14:00:00,71.3,61.65,2.62
2022/03/04 14:05:00,72.22,64.08,2.68
2022/03/04 14:10:00,72.36,64.9,2.7
2022/03/04 14:15:00,72.28,63.84,2.66
2022/03/04 14:20:00,71.45,62.75,2.66
2022/03/04 14:25:00,70.71,61.45,2.65
2022/03/04 14:30:00,70.49,60.32,2.61
2022/03/04 14:35:00,70.77,61.02,2.62
2022/03/04 14:40:00,70.55,60.11,2.6
2022/03/04 14:45:00,70.2,58.46,2.55
2022/03/04 14:50:00,70.19,59.83,2.61
2022/03/04 14:55:00,70.98,61.92,2.65
2022/03/04 15:00:00,71.21,61.73,2.63
2022/03/04 15:05:00,70.86,60.94,2.62
2022/03/04 15:10:00,70.45,60.67,2.63
2022/03/04 15:15:00,70.53,59.83,2.59
2022/03/04 15:20:00,70.3,59.61,2.59
2022/03/04 15:25:00,70.16,59.99,2.61
2022/03/04 15:30:00,70.08,58.9,2.57
2022/03/04 15:35:00,70.06,58.68,2.56
2022/03/04 15:40:00,69.77,58.8,2.58
2022/03/04 15:45:00,69.99,60.03,2.63
2022/03/04 15:50:00,70.19,60.52,2.64
2022/03/04 15:55:00,70.42,59.32,2.57
2022/03/04 16:00:00,70.11,59,2.57
2022/03/04 16:05:00,70.09,59.89,2.61
2022/03/04 16:10:00,70.27,60.41,2.63
2022/03/04 16:15:00,70.6,61.28,2.65
2022/03/04 16:20:00,70.46,60.66,2.63
2022/03/04 16:25:00,70.34,60.31,2.62
2022/03/04 16:30:00,70.76,60.34,2.6
2022/03/04 16:35:00,70.87,61.29,2.63
2022/03/04 16:40:00,72.11,62.2,2.6
2022/03/04 16:45:00,72.56,63.69,2.64
2022/03/04 16:50:00,72.29,63.83,2.66
2022/03/04 16:55:00,72.02,63.16,2.65
2022/03/04 17:00:00,71.66,62.38,2.63
2022/03/04 17:05:00,71.67,61.91,2.61
2022/03/04 17:10:00,71.59,62.02,2.62
2022/03/04 17:15:00,71.28,61.49,2.62
2022/03/04 17:20:00,71.49,61.27,2.6
2022/03/04 17:25:00,71.55,62.29,2.64
2022/03/04 17:30:00,71.66,61.73,2.61
2022/03/04 17:35:00,71.62,61.38,2.59
2022/03/04 17:40:00,71.12,60.95,2.6
2022/03/04 17:45:00,71.1,61.64,2.63
2022/03/04 17:50:00,70.72,61.43,2.65
2022/03/04 17:55:00,71,61.29,2.62
2022/03/04 18:00:00,70.83,61.4,2.64
2022/03/04 18:05:00,70.84,60.28,2.59
2022/03/04 18:10:00,71.12,61.07,2.61
2022/03/04 18:15:00,72.47,63.5,2.64
2022/03/04 18:20:00,72.19,63.71,2.66
2022/03/04 18:25:00,71.88,62.29,2.62
2022/03/04 18:30:00,71.82,62.38,2.63
2022/03/04 18:35:00,72.09,63.4,2.65
2022/03/04 18:40:00,72.25,62.8,2.62
2022/03/04 18:45:00,71.61,61.46,2.6
2022/03/04 18:50:00,71.95,62.45,2.62
2022/03/04 18:55:00,72.07,63.6,2.66
2022/03/04 19:00:00,72.17,63.23,2.64
2022/03/04 19:05:00,72.54,63.89,2.65
2022/03/04 19:10:00,72.31,62.57,2.61
2022/03/04 19:15:00,73.08,63.1,2.59
2022/03/04 19:20:00,73.15,64.64,2.65
2022/03/04 19:25:00,73.31,65.19,2.66
2022/03/04 19:30:00,73.4,64.19,2.62
2022/03/04 19:35:00,72.93,63.9,2.63
2022/03/04 19:40:00,73.05,62.66,2.57
2022/03/04 19:45:00,72.77,62.14,2.57
